DOI,authors,cate_code,db,keywords,magazine,mentor,organs,special,subject,summary,title,type,uid,url,year
10.16773/j.cnki.1002-2058.2020.01.015,梁萌-15127892,O1-4;G712,,任务驱动-moojW7tmbx9AfCXl1od9n37T9EDfWsCUd0NdZskjwsrEyDC8V0Cx%mmd2FHvHpmcE5fsW;高职数学-cS1dHWnRw7Pw%mmd2FzfW65v6v9lziABi8ZeP1IlUfTBP0HGh8e6awAxIamc%mmd2BWIi0S8qY;数学实验课程-PYF6bRbRWdR4hS0X2lkBpw6nydHIfo7AVelTFsveOLfmb3nG5RdwCIOeSZ5sVUJOWKbEDpdZQLs=;执行方式-Kpp8WzpXQhCHMDVym6Ey84yB%mmd2BVYjSQH%mmd2F49ru1fz%mmd2BLUC%mmd2BkWjDRv1M7AnR7kilkvBZ,陕西教育(高教)-pcode=CJFQ&pykm=SJYG,,,教育与社会科学综合; 理工A(数学物理力学天地生),数学; 职业教育,"实验课程是高职数学课程改革的重要内容,侧重于培养学生的主体学习意识和实操能力,任务驱动教学法在此过程中具有重要价值。基于此,文章在系统总结任务驱动教学法特点的基础上,探析其在高职数学实验课程改革中的应用价值和执行方式,不仅可以深化认识任务驱动教学法的重要性,同时也能为高职数学实验课程教学改革提供必要指导,辅助数学实验课程提高教学质量和效率。",基于任务驱动的高职数学实验课程设置,journal,3d7b2498d82955abb32ce15ad5e434ea,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SJYG202001015&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,孙桂萍-43966956;21763972&厉诚博-40205378&周勇-07548273;09684354,O212,,剩余寿命-S9dNMBVha9Wm4J22T1MpAmLOvUdxdSDN9dYiGJtKo50lNBFa1Njb8HyIEIAt2lUN;长度偏差-VkiaKdL0xgb44lWtwZal%mmd2BNp%mmd2BqI6HIzfwksQXe%mmd2BjY1Tj1Z%mmd2Bl81fEKWveJ6zzFfHQx;分位数回归-O6khNsG0cZI9gn2BDZni6LVGLJhhsN2LotBPiQBBaJl4imf88O35Fu%mmd2FcpAe1lq8o,数学学报(中文版)-pcode=CJFQ&pykm=SXXB,,上海财经大学统计与管理学院;枣庄学院数学与统计学院;东北财经大学统计学院;华东师范大学经管学部统计交叉科学研究院;中国科学院数学与系统科学研究院,理工A(数学物理力学天地生),数学,"本文研究长度偏差数据下剩余寿命分位数模型的估计方法,充分考虑有偏抽样机制对模型估计的影响.如果忽略这种有偏性会导致估计产生严重偏差甚至错误的结果.本文首先针对长度偏差右删失数据的剩余寿命分位数提出了对数形式的线性回归模型,对删失变量与协变量独立和不独立的两种情况利用估计方程给出了模型参数的估计.其次,通过经验过程和弱收敛理论给出了参数估计的相合性和渐近正态性.最后,本文对提出的估计方法进行了数值模拟并用该方法对奥斯卡奖数据进行分析.",长度偏差右删失数据剩余寿命的分位数回归,journal,a98bf11b544c5a5ab07dc36aa872e823,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SXXB202001001&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,马月琴-41918084&甘畅-38956295,F592.7;F224,,可持续发展-vqQlgUmqw2TSRvrL9Yj4nEfrJCrnv0FZGj6dHJqmazJB2eZWF5KuzDmeVEKVSevX;旅游业-Hmjvx0i3HR2ld98mPdIUW4D0Kep6f1VPiheso7rmdHJnz7RdvtI2ANb4DL2Pi7iR;DPSIR模型-8VXjdrPttOJ5dI8dt2e63bnLFw4btuEvJwwM9psmprzVxOLONUSAxK8BOuW9W3xj;熵值TOPSIS法-zQY%mmd2BZpF%mmd2FYEdbC5Qo1zieeXgSoCmWkX1PuVyzqyGyC3QIIW6ltB2PGgc3MQbeEaoI;湖南-dYn5GmLNo1fv5J3BRIwvzrQkCu2a7mUxprfkJsh9%mmd2B7PNpzQOZ4cOaw==,清远职业技术学院学报-pcode=CJFQ&pykm=QYZJ,,,教育与社会科学综合; 理工A(数学物理力学天地生); 经济与管理,数学; 宏观经济管理与可持续发展; 旅游,"旅游可持续发展水平评估有助于促进区域旅游经济和生态环境协调发展。以湖南各市州为研究样本,在分析旅游可持续发展概念基础上,基于DPSIR模型构建旅游可持续发展指标体系,继而运用熵值TOPSIS方法对2017年湖南省14个市州的旅游可持续发展水平进行综合测度与横向比较。结果表明:（1）湖南旅游可持续发展水平受到状态（S）和驱动力（D）系统的影响较大,而压力（P）与响应（R）系统权重值偏低,说明湖南旅游业绿色可持续发展面临较大压力,相应的响应措施亟待加强;（2）湖南旅游可持续发展水平呈现金字塔形的空间分布特征,区域间存在较大差异,旅游可持续发展水平最高的市州依次为长沙、张家界和郴州,而娄底、湘西州和邵阳可持续发展能力不足,旅游经济实力、区位条件、基础设施、服务能力等是差异化形成的主要原因。",基于DPSIR模型的湖南省旅游可持续发展评价,journal,5aeb89f5dfd85bbaac88cef43e97d48b,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=QYZJ202001009&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,李云章-06298980&王雅慧-43966957,O174,,伸缩调制系-xMlcRChaYNPuIqWHeRw6ZeUbtAm4NtMGRXpPKP%mmd2FGhsGdtVcW%mmd2BhGXUp0O5Z2QXf7q;框架-djxf%mmd2FzRolZRTsZZuiEGXDFOWiIsjICjvplE%mmd2BnjMdISFGpa6pTOf%mmd2BdA==;Riesz基-miD%mmd2FgxeaL6KNsBRwE64y6L036ZpTZl7WyY6bG78xBsAoG82UjV%mmd2FsdTmbduQttdHd,数学学报(中文版)-pcode=CJFQ&pykm=SXXB,,,理工A(数学物理力学天地生),数学,"本文研究右半直线平方可积函数空间L2（R+）中的一类伸缩调制系.实际问题中时间变量不可取负值,L2（R+）可模拟因果信号空间.但因R+按加法不能作成一个群,它不容许小波与Gabor系.我们研究L2（R+）中由特征函数生成的伸缩调制系（MD-系）框架,引入了R+中MD-框架集的概念,利用""伸缩等价""与""基数函数""方法刻画了L2（R+）中MD-Bessel集与完备集;得到了关于MD-Riesz基集的两个充分条件,并证明了通过对MD-Riesz基集进行有限可测分解可得到MD-框架集.",半直线伸缩调制框架集,journal,ea668ede50b45dc2b8d9cad77ce4fe8d,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SXXB202001004&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,Jianqiang Liu-43925116&Xiaoguang Huang-43925117&Zuyi Li-40472910,TM721.1;O224,,,Journal of Modern Power Systems and Clean Energy-pcode=CJFQ&pykm=MPCE,,"School of Electrical Engineering, Beijing Jiaotong University;Robert W;Galvin Center for Electricity Innovation, Illinois Institute of Technology",理工C(机电航空交通水利建筑能源); 理工A(数学物理力学天地生),数学; 电力工业,"Direct current（DC） power grids based on flexible high-voltage DC technology have become a common solution of facilitating the large-scale integration of distributed energy resources（DERs） and the construction of advanced urban power grids. In this study, a typical topology analysis is performed for an advanced urban medium-voltage DC（MVDC） distribution network with DERs, including wind, photovoltaic, and electrical energy storage elements. Then, a multi-time scale optimal power flow（OPF） strategy is proposed for the MVDC network in different operation modes, including utility grid-connected and off-grid operation modes. In the utility grid-connected operation mode, the day-ahead optimization objective minimizes both the DER power curtailment and the network power loss. In addition,in the off-grid operation mode, the day-ahead optimization objective prioritizes the satisfaction of loads, and the DER power curtailment and the network power loss are minimized. A dynamic weighting method is employed to transform the multi-objective optimization problem into a quadratically constrained quadratic programming（QCQP） problem, which is solvable via standard methods. During intraday scheduling, the optimization objective gives priority to ensure minimum deviation between the actual and predicted values of the state of charge of the battery, and then seeks to minimize the DER power curtailment and the network power loss. Model predictive control（MPC） is used to correct deviations according to the results of ultra short-term load forecasting. Furthermore, an improved particle swarm optimization（PSO） algorithm is applied for global intraday optimization, which effectively increases the convergence rate to obtain solutions. MATLAB simulation results indicate that the proposed optimization strategy is effective and efficient.",Multi-time Scale Optimal Power Flow Strategy for Medium-voltage DC Power Grid Considering Different Operation Modes,journal,a67149c10f9f50f8a1cd16f18ed2c8db,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=MPCE202001005&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,乌雅罕-44017474&苏雅拉图-08007934,O177.91,,b-距离-2LILfDaERArV8wNJFvBJepUSYiz2AKMO%mmd2B8In%mmd2FGCxYmxQZ30q66VzYufSe4xzpFGQ;2-距离空间-FioJbC6Y71lzRPyokOl4kL5iKVhr2iZsysoDgsI9NlhYdSfElARQYrd%mmd2B%mmd2BPL0dh6T;b<sub>2</sub>-距离空间-ghucCURLel%mmd2BBcanCQxfOBqRkTRX9fgb9EvfroTYXIlnu8q2%mmd2F6buoPLO%mmd2BIkHhmkuscya02hc7GOA=;不动点-iLRhU0ToXsUYa9cemjXohacT0d7xvSlpUJBIch5NZx67eo2Fv10oEKX%mmd2BFkcKYlmx;映射-A00iKjYxfmHxdncT7VM%mmd2BtevqUFYvJ6f3sSQqMBryGXPtI6Vgt5pM4w==,内蒙古师范大学学报(自然科学汉文版)-pcode=CJFQ&pykm=NMSB,,,理工A(数学物理力学天地生),数学,"b2-距离空间是2-距离空间和b-距离空间的推广。基于2-距离空间不动点理论,讨论了完备的b2-距离空间中映射不动点的存在性及唯一性,推广了前人在2-距离空间研究方面得到的部分结果。",b,journal,5a6d7500fe7457aaa117962137d4f7c4,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=NMSB202001002&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,赵丹-07999621&扎其劳-07999580,O175.29,,怪波解-%mmd2BG5McawCuv%mmd2BrWAWk4Byj2s%mmd2Fl5EPBgrQHTb1o1FJm7qaBD99Tva6bQw2WX8jqlsKq;符号计算方法-CFmwvVe5beH6ZGOspqDXO9W12vMt0EAxHRLZgC0kGzqmW4faDmzOzViCYHbJadZZGcr6egPHNFE=;(2+1)维Boussinesq方程-%mmd2BYlcNBnnqWa8vX1C20CHvY%mmd2BEKbM36PTE9wQ2wNT3Dh3hu8OhHGRBx4KkXUNNTqktv5qw2jRrQww5EHoK6zh%mmd2F3Q==,内蒙古师范大学学报(自然科学汉文版)-pcode=CJFQ&pykm=NMSB,,,理工A(数学物理力学天地生),数学,"以含有5个任意常数的扩展（2+1）维Boussinesq方程为研究对象,利用符号计算方法求得该扩展（2+1）维Boussinesq方程的一阶和二阶怪波解。",一个（2+1）维Boussinesq方程的怪波解,journal,fc3d8faeacc153b6a5b8f0a6c596e9a4,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=NMSB202001004&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,Qin WANG-31288737&Zhen WANG-44116783,O177.5,,,"Chinese Annals of Mathematics,Series B-pcode=CJFQ&pykm=SXNK",,"Research Center for Operator Algebras, School of Mathematical Sciences, Shanghai Key Laboratory of Pure Mathematics and Mathematical Practice, East China Normal University;Research Center for Operator Algebras, School of Mathematical Sciences, East China Normal University",理工A(数学物理力学天地生),数学,"Persistence approximation property was introduced by Hervé Oyono-Oyono and Guoliang Yu. This property provides a geometric obstruction to Baum-Connes conjecture. In this paper, the authors mainly discuss the persistence approximation property for maximal Roe algebras. They show that persistence approximation property of maximal Roe algebras follows from maximal coarse Baum-Connes conjecture. In particular, let X be a discrete metric space with bounded geometry, assume that X admits a fibred coarse embedding into Hilbert space and X is coarsely uniformly contractible, then Cmax*（X） has persistence approximation property. The authors also give an application of the quantitative K-theory to the maximal coarse Baum-Connes conjecture.",Persistence Approximation Property for Maximal Roe Algebras,journal,f803900b3d335673aaa43b4a60af783c,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SXNK202001001&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,Jianren LONG-39134228;34401853&Yezhou LI-35045818,O175,,,"Chinese Annals of Mathematics,Series B-pcode=CJFQ&pykm=SXNK",,"School of Computer Science and School of Science, Beijing University of Posts and Telecommunications;School of Mathematical Science, Guizhou Normal University;School of Science, Beijing University of Posts and Telecommunications",理工A(数学物理力学天地生),数学,"Let A（z） be an entire function with μ（A） <1/2 such that the equation f（k）+A（z）f = 0, where k ≥ 2, has a solution f with λ（f） < μ（A）, and suppose that A1 = A+h,where h■0 is an entire function with ρ（h） < μ（A）. Then g（k）+ A1（z）g = 0 does not have a solution g with λ（g） < ∞.",Properties of Complex Oscillation of Solutions of a Class of Higher Order Linear Differential Equations,journal,4a98fe31ef8b578b835a61aecde748e5,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SXNK202001002&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,Yu-Feng YAO-41628517,O152.5,,,"Chinese Annals of Mathematics,Series B-pcode=CJFQ&pykm=SXNK",,,理工A(数学物理力学天地生),数学,"Let F be an algebraically closed field of prime characteristic, and W（m, n, 1） be the simple restricted Lie superalgebra of Witt type over F, which is the Lie superalgebra of superderivations of the superalgebra ■（m; 1） ■∧（n）, where ■（m; 1） is the truncated polynomial algebra with m indeterminants and ∧（n） is the Grassmann algebra with n indeterminants. In this paper, the author determines the character formulas for a class of simple restricted modules of W（m, n, 1） with atypical weights of type Ⅰ.",Character Formulas for a Class of Simple Restricted Modules over the Simple Lie Superalgebras of Witt Type,journal,b82388ed6c2e5200b80cdadea6ea038f,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SXNK202001004&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.13484/j.nmgdxxbzk.20200104,王玲-21808957&吴德玉-15600447&阿拉坦仓-30447410,O177,,算子多项式-zMub66I6kTjWWzSKIZ8yC%mmd2BQ%mmd2FiJvk%mmd2B4NcSq%mmd2F3%mmd2ByvmUCMnpKlPDyM7g3NLzGUXW034;数值域-voc6lFOmOgiOBFU%mmd2BNIirfz6pXhNuncPqtW5d08xJfdrTKH2Ar4t5HQdBk%mmd2FwECSQ%mmd2F;有界集-YtjVIFljOJCarr%mmd2BnunSqY6clpFBSi8iotIDGtoGXDuHZeQhPOzd3Q75fqaNeYelf;连通集-cXDp4Oc3vFnDfh%mmd2FDXBJsosXI%mmd2Fo8vBJJ1q7sWJKUTPWGr%mmd2BlHLgMA4WqCfbUPgwvqJ;凸集-ks%mmd2FaLJgTyfvOa2qQk78%mmd2FcUazBXZJ6vcn6MijZzfklgDTwKEjI%mmd2FTqGQ==,内蒙古大学学报(自然科学版)-pcode=CJFQ&pykm=NMGX,,内蒙古大学数学科学学院;呼和浩特民族学院数学系,理工A(数学物理力学天地生),数学,"主要将线性算子数值域的性质推广到了算子多项式数值域。研究了算子多项式数值域W（Aλ+B）的性质,并给出了算子多项式数值域W（Aλ+B）为有界集、连通集、凸集的一些充分条件,且举例验证了定理的有效性。",算子多项式Aλ+B的数值域,journal,990da7e4168a56daa72af17955f7b6cf,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=NMGX202001004&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,Ferit GüRBüZ-null,O177,,,"Chinese Annals of Mathematics,Series B-pcode=CJFQ&pykm=SXNK",,"Faculty of Education, Department of Mathematics Education, Hakkari University",理工A(数学物理力学天地生),数学,"Let L =-?+V（x） be a Schr?dinger operator, where ? is the Laplacian on ■n,while nonnegative potential V（x） belonging to the reverse H?lder class. The aim of this paper is to give generalized weighted Morrey estimates for the boundedness of Marcinkiewicz integrals with rough kernel associated with Schr?dinger operator and their commutators.Moreover, the boundedness of the commutator operators formed by BMO functions and Marcinkiewicz integrals with rough kernel associated with Schr?dinger operators is discussed on the generalized weighted Morrey spaces. As its special cases, the corresponding results of Marcinkiewicz integrals with rough kernel associated with Schr?dinger operator and their commutators have been deduced, respectively. Also, Marcinkiewicz integral operators, rough Hardy-Littlewood（H-L for short） maximal operators, Bochner-Riesz means and parametric Marcinkiewicz integral operators which satisfy the conditions of our main results can be considered as some examples.",Generalized Weighted Morrey Estimates for Marcinkiewicz Integrals with Rough Kernel Associated with Schr?dinger Operator and Their Commutators,journal,6559253850315d46a204f3f6c95890a3,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SXNK202001006&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,Hongbin WANG-35946969&Fanghui LIAO-44115832,O177.6,,,"Chinese Annals of Mathematics,Series B-pcode=CJFQ&pykm=SXNK",,"School of Mathematics and Statistics, Shandong University of Technology;School of Mathematics and Computational Science, Xiangtan University",理工A(数学物理力学天地生),数学,"Let ? ∈ Ls(Sn-1)（s>1） be a homogeneous function of degree zero and b be a BMO function or Lipschitz function. In this paper, the authors obtain some boundedness of the Calderón-Zygmund singular integral operator T? and its commutator [b, T?] on Herz-Morrey spaces with variable exponent.",Boundedness of Singular Integral Operators on Herz-Morrey Spaces with Variable Exponent,journal,5405a663baeb54bfb912db59d7e3cd05,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SXNK202001007&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,Uday Chand DE-44116778&Peibiao ZHAO-44116780&Krishanu MANDAL-44116781&Yanling HAN-44116782,O186.12,,,"Chinese Annals of Mathematics,Series B-pcode=CJFQ&pykm=SXNK",,"Department of Pure Mathematics, University of Calcutta;Department of Mathematics, Nanjing University of Science and Technology;School of Mathematics and Statistics, Qilu University of Technology (Shandong Academy of Sciences)",理工A(数学物理力学天地生),数学,"The authors consider a quarter-symmetric metric connection in a P-Sasakian manifold and study the second order parallel tensor in a P-Sasakian manifold with respect to the quarter-symmetric metric connection. Then Ricci semisymmetric P-Sasakian manifold with respect to the quarter-symmetric metric connection is considered. Next the authors study ξ-concircularly flat P-Sasakian manifolds and concircularly semisymmetric P-Sasakian manifolds with respect to the quarter-symmetric metric connection. Furthermore, the authors study P-Sasakian manifolds satisfying the condition ■（ξ,Y）·■,where ■,■ are the concircular curvature tensor and Ricci tensor respectively with respect to the quarter-symmetric metric connection. Finally, an example of a 5-dimensional P-Sasakian manifold admitting quarter-symmetric metric connection is constructed.",Certain Curvature Conditions on P-Sasakian Manifolds Admitting a Quater-Symmetric Metric Connection,journal,b69935c0e0ef5130ad19d265a5041125,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SXNK202001009&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,Qinghua XU-40032168&Taishun LIU-30314503&Xiaosong LIU-35728319,O174.5,,,"Chinese Annals of Mathematics,Series B-pcode=CJFQ&pykm=SXNK",,"School of Science, Zhejiang University of Science and Technology;Department of Mathematics, Huzhou Teacher's University;School of Mathematics and Computation Science, Lingnan Normal University",理工A(数学物理力学天地生),数学,"The authors establish the coefficient inequalities for a class of holomorphic mappings on the unit ball in a complex Banach space or on the unit polydisk in ■n,which are natural extensions to higher dimensions of some Fekete and Szeg? inequalities for subclasses of the normalized univalent functions in the unit disk.",The Coefficient Inequalities for a Class of Holomorphic Mappings in Several Complex Variables,journal,84bc8d1032ae5ea5b8042992858fdba4,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SXNK202001003&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.13484/j.nmgdxxbzk.20200103,赵代兄-42370521&海国君-21785953&阿拉坦仓-30447410,O177,,算子矩阵-mFM6ll0NRN1P4ENUigPx18miDk3oOF53SfyS%mmd2BUXsfsIiA2NDnZoa8lA30y2eMT%mmd2Fa;核逆-Z9BrurzGpsbJopt4gHACL52i21wuA4h5Q4GokcaPZSM6pCLBNsfvkA==;群逆-4ONe9AsJIGXex%mmd2F%mmd2B1mRmiflrqAd0v3PMw5EBo6hUMummeXizBJYuROQ==;Moore-Penrose逆-PtC4ji3i%mmd2FpTJ09tHbt571V1FB2tluxnwZMU9P9OuMh0epEV5EnfWND5I8TTXJjy1LTi9Co9AH%mmd2F0=,内蒙古大学学报(自然科学版)-pcode=CJFQ&pykm=NMGX,,内蒙古大学数学科学学院;呼和浩特民族学院,理工A(数学物理力学天地生),数学,"设H是Hilbert空间,A∈B（H）,B∈B（H）,利用算子矩阵表示的方法得到H⊕H上算子矩阵■的核逆存在的充要条件,并给出核逆的表达式。",一类算子矩阵的核逆表示,journal,cd23ba9685355a62841b0e057a13d98c,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=NMGX202001003&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,于丽妮-11545362,G712;O13-4,,高职院校-xhz2KxuSLi8KtzE6f4HJkcrRib%mmd2FmnEzzsO81zSeIZn8f6OjoCsPcY9nBM0tgZ2D5;高等数学-U2ClVx%mmd2F0F5hYuKVfkqXbsh0YJQ6ZWI0AO0d7%mmd2Fu9HA%mmd2F9FYJmt2%mmd2Fo2etfpi%mmd2FvigRhB;课程标准-t%mmd2BRGlizzu5Xu6utU4QcNNqLUPU7af2xnJ2HHLrmwUgOdwMmwLZUCtdf73Kf4TvcN,品牌与标准化-pcode=CJFQ&pykm=QYBZ,,,经济与管理; 理工A(数学物理力学天地生); 教育与社会科学综合,数学; 职业教育,"高等数学课程标准是贯彻专业人才培养方案、实现专业人才目标的基本文件,也是制定教学计划和考核方案的指导性文件。本文主要从课程标准的开发现状、意义、目的、主要问题等方面对高等数学课程标准的开发提供思考。",关于高职院校高等数学课程标准的思考,journal,207bff04c2885bd1a1415078c2477142,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=QYBZ202001009&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,高媛-38042446&吴嘎日迪-07999521,O177,,Baskakov-Beta-GdkqhnLv%mmd2FUoav3YeI%mmd2BA7pZB8vJW2Gky7T2K6XGvpMPzW6F%mmd2FtXMsNC4ZUPZXIoN6w;逼近-wzDdCL7ZXhj6e5cFvcmQi2zIsEqLDZoaj%mmd2FeNONmaE9VODGW0drLnSw==;光滑模-tpUf1E2hVhXBJGzE4oDYTMKY%mmd2FJeOiQdpb5NwroDvBwdmqor%mmd2BOXXBTHZZMyaQw5OB;K-泛函-KTy5RqHu%mmd2B6EaifHWggLlyeSAWh8L3APMA23lvft1%mmd2BnyxIRRNW7HXWkhX15HhselP,内蒙古师范大学学报(自然科学汉文版)-pcode=CJFQ&pykm=NMSB,,,理工A(数学物理力学天地生),数学,"以Baskakov算子和Beta算子为基础,构造了一类积分型算子,研究该算子在Orlicz空间内的逼近问题。利用Hardy-Littlewood极大函数、N函数的凸性、Jensen不等式以及K-泛函与连续模等工具,给出该算子在Orlicz空间内逼近的正、逆定理及等价定理。",一类积分型算子在Orlicz空间内的逼近性质,journal,ebe397eb5cd657939b528fe8e469322a,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=NMSB202001005&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,卢娜-23431153,TN92;O225;TN918,,认知无线电-DKkgVdHWbgQv1hSaGliMwKr0a%mmd2FcnJN4yGx0V88DlKW5TbcsL6GYtG3P%mmd2BaP7p3Ha3;物理层安全-GumPCLoypspbxig9rXM5QCeLNpDIKYMfs%mmd2Bs%mmd2FLvAW05Gw2qj4XLQH97k8cRRz3VgD;动态信道选择-dZnE6jsdPanbp0Qmy9qaoDeU6VBjziT%mmd2F%mmd2BF%mmd2FmijgWwCabmw4YllLMYtOwXn%mmd2B2yt6%mmd2FhIEzJzuL620=;博弈学习-nfbXzczSMUrFvr9wjH1GVwEf%mmd2ByTK8xEdpg52Kukay5OzMMyjT8trBblBF6Jg5GJZ,清远职业技术学院学报-pcode=CJFQ&pykm=QYZJ,,,教育与社会科学综合; 理工A(数学物理力学天地生); 电子技术及信息科学,数学; 电信技术,"认知用户针对多窃听节点场景下认知网络物理层安全通信,为最大化安全通信速率进行动态信道选择。非合作博弈建模认知用户可以在以下三种基于博弈学习的信道选择算法中实施安全通信信道选择行为,即虚拟行动学习算法、经验权重吸引（experience-weighted attraction, EWA）学习算法以及强化学习算法。算法仿真结果表明:虚拟行动算法与EWA算法性能相近,但虚拟行动算法收敛较慢且计算复杂度高,EWA算法收敛速度快且算法复杂度适中,而强化学习算法性能较差且收敛慢但计算复杂度低。",基于博弈学习的认知网络安全通信信道选择算法,journal,75d4ffb350ff5f61a94eb2a3faae6ede,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=QYZJ202001010&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,张晓峰-46778302,TQ172.1;O212,,,四川水泥-pcode=CJFQ&pykm=SCSA,,,理工B(化学化工冶金环境矿业); 理工A(数学物理力学天地生); 理工C(机电航空交通水利建筑能源),数学; 无机化工; 建筑科学与工程,"<正>0引言激光粒度分析仪原理是不同的水泥颗粒大小对光的散射光能分布不同来进行粒度测定,通过计算机可直观的显示水泥的颗粒范围、种颗粒粒径大小、占颗粒总数的比例等,这些颗粒级配数据水泥强度和性能起着不同的作用,通过这些颗粒级配数据与其强度和性能的关系,建立多元回归方程模型,可较好的预测水泥强度和性能,从而可以及早发现水泥质量问题。多元回归方程模型要求最小样本容量为自变量数的3-10倍,Excel数据分析功能可分析16个自变量,因此选择48个以上样本数才能分析说明问题。",水泥颗粒级配数据在质量控制中的应用和探讨,journal,aa1705b5baad5430925ab3f3f8cd251c,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SCSA202001012&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,Qihui CAI-44116779,O186.12,,,"Chinese Annals of Mathematics,Series B-pcode=CJFQ&pykm=SXNK",,,理工A(数学物理力学天地生),数学,"Let E be the Engel group and D be a bracket generating left invariant distribution with a Lorentzian metric, which is a nondegenerate metric of index 1. In this paper, the author constructs a parametrization of a quasi-pendulum equation by Jacobi functions, and then gets the space-like Hamiltonian geodesics in the Engel group with a sub-Lorentzian metric.",Geodesics in the Engel Group with a Sub-Lorentzian Metric——the Space-Like Case,journal,cc16e41abccf52188f637459c677b199,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SXNK202001010&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16458/j.cnki.1007-0893.2020.01.007,何珊-31319840&郭文鹏-29233784&蒋绍艳-26386803&吴芳婷-44009474&邓少洁-25894308&侯海若-30095979&宁艳-45684145&刘大艳-24506511,R283;O212,,密闭式煎药机-ryef%mmd2Bl%mmd2BLjfiPreYFaf%mmd2FxIf2eOWS2diT42V6%mmd2FsTcaX3FiuInCkW8mMz9LwgKXxfV90dVxW79cTfc=;中药汤剂-Evp3I%mmd2BuICi1MsK%mmd2F8puLL0iDYGug46bKRv%mmd2FGyoGRJzzUajEAwsPfaQZ2Q3v3YDh4c;煎药加液量-R8EhpXBvU779Giy7R0FEBIn1lwvRDAwXcGGsYiG7GR0DNn6ldE%mmd2BJCnwxn%mmd2BFWVg6s,深圳中西医结合杂志-pcode=CJFQ&pykm=SZZX,,南方医科大学附属深圳市妇幼保健院;深圳大学第一附属医院,医药卫生; 理工A(数学物理力学天地生),数学; 中药学,"目的:建立密闭式煎药机煎药加液量公式,以利于准确计算加液量,从而保证中药汤剂煎煮质量。方法:选取南方医科大学附属深圳市妇幼保健院临床50张中药饮片处方,随机分为两组,各25张,分别为新加液量组和厂家公式组。先浸泡饮片,使其充分浸润后,再计算加液量的方法;测量密闭式煎药机的水分蒸发量;参考相关文献的平均挤压功能参数;结合上述参数建立密闭式煎药机煎药加液量公式,并采用实际的临床代煎处方,与厂家的加液公式相对比,验证该加液量公式的准确性。结果:建立加液量公式为Q=F×180×2+1000–W×32%–G（Q为加液量,F为剂量,W为饮片总质量,G为泡药后水的质量）;两组处方的液体差值和差值与所需出液量的百分比较,差异具有统计学意义（P <0.05）。差值<0的次数与处方数的百分比,新加液组为16%,而厂家公式组为80%。两组的合格率分别为88%和76%。结论:本研究所建立的加液量公式用于煎煮中药时可提高加液准确性,保证中药汤剂质量。",密闭式煎药机煎药加液量公式的建立,journal,43b6ef40870552c5a2922b09355dffd1,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=SZZX202001007&DbName=CJFDLAST2020&DbCode=CJFQ,2020
